670, -29, 18, 10.5, 0
671, -29, 18, 13.5, 0
672, -29, 18, 16.5, 0
673, -29, 18, 19.5, 0
674, -29, 18, 22.5, 0
675, -29, 18, 25.5, 0
676, -29, 21, 1.5, 1
677, -29, 21, 4.5, 1
678, -29, 21, 7.5, 0
679, -29, 21, 10.5, 0
680, -29, 21, 13.5, 0
681, -29, 21, 16.5, 0
682, -29, 21, 19.5, 0
683, -29, 21, 22.5, 0
684, -29, 21, 25.5, 0
685, -29, 24, 1.5, 1
686, -29, 24, 4.5, 1
687, -29, 24, 7.5, 0
688, -29, 24, 10.5, 0
689, -29, 24, 13.5, 0
690, -29, 24, 16.5, 0
691, -29, 24, 19.5, 0
692, -29, 24, 22.5, 0
693, -29, 24, 25.5, 0
694, -29, 27, 1.5, 1
695, -29, 27, 4.5, 1
696, -29, 27, 7.5, 0
697, -29, 27, 10.5, 0
698, -29, 27, 13.5, 0
699, -29, 27, 16.5, 0
700, -29, 27, 19.5, 0
701, -29, 27, 22.5, 0
702, -29, 27, 25.5, 0
703, -29, 30, 1.5, 1
704, -29, 30, 4.5, 1
705, -29, 30, 7.5, 0
706, -29, 30, 10.5, 0
707, -29, 30, 13.5, 0
708, -29, 30, 16.5, 0
709, -29, 30, 19.5, 0
710, -29, 30, 22.5, 0
711, -29, 30, 25.5, 0
712, -29, 33, 1.5, 1
713, -29, 33, 4.5, 1
714, -29, 33, 7.5, 0
715, -29, 33, 10.5, 0
716, -29, 33, 13.5, 0
717, -29, 33, 16.5, 0
718, -29, 33, 19.5, 0
719, -29, 33, 22.5, 0
720, -29, 33, 25.5, 0
721, -29, 36, 1.5, 1
722, -29, 36, 4.5, 1
723, -29, 36, 7.5, 0
724, -29, 36, 10.5, 0
725, -29, 36, 13.5, 0
726, -29, 36, 16.5, 0
727, -29, 36, 19.5, 0
728, -29, 36, 22.5, 0
729, -29, 36, 25.5, 0
730, -29, 39, 1.5, 1
731, -29, 39, 4.5, 0
732, -29, 39, 7.5, 0
733, -29, 39, 10.5, 0
734, -29, 39, 13.5, 0
735, -29, 39, 16.5, 0
736, -29, 39, 19.5, 0
737, -29, 39, 22.5, 0
738, -29, 39, 25.5, 0
739, -29, 42, 1.5, 0
740, -29, 42, 4.5, 0
741, -29, 42, 7.5, 0
742, -29, 42, 10.5, 0
743, -29, 42, 13.5, 0
744, -29, 42, 16.5, 0
745, -29, 42, 19.5, 0
746, -29, 42, 22.5, 0
747, -29, 42, 25.5, 0
748, -29, 45, 1.5, 1
749, -29, 45, 4.5, 0
750, -29, 45, 7.5, 0
751, -29, 45, 10.5, 0
752, -29, 45, 13.5, 0
753, -29, 45, 16.5, 0
754, -29, 45, 19.5, 0
755, -29, 45, 22.5, 0
756, -29, 45, 25.5, 0
757, -29, 48, 1.5, 0
758, -29, 48, 4.5, 0
759, -29, 48, 7.5, 0
760, -29, 48, 10.5, 0
761, -29, 48, 13.5, 0
762, -29, 48, 16.5, 0
763, -29, 48, 19.5, 0
764, -29, 48, 22.5, 0
765, -29, 48, 25.5, 0
766, -29, 51, 1.5, 0
767, -29, 51, 4.5, 0
768, -29, 51, 7.5, 0
769, -29, 51, 10.5, 0
770, -29, 51, 13.5, 0
771, -29, 51, 16.5, 0
772, -29, 51, 19.5, 0
773, -29, 51, 22.5, 0
774, -29, 51, 25.5, 0
775, -29, 54, 1.5, 0
776, -29, 54, 4.5, 0
777, -29, 54, 7.5, 0
778, -29, 54, 10.5, 0
779, -29, 54, 13.5, 0
780, -29, 54, 16.5, 0
781, -29, 54, 19.5, 0
782, -29, 54, 22.5, 0
783, -29, 54, 25.5, 0
784, -26, -30, 1.5, 0
785, -26, -30, 4.5, 0
786, -26, -30, 7.5, 0
787, -26, -30, 10.5, 0
788, -26, -30, 13.5, 0
789, -26, -30, 16.5, 0
790, -26, -30, 19.5, 0
791, -26, -30, 22.5, 0
792, -26, -30, 25.5, 0
793, -26, -27, 1.5, 0
794, -26, -27, 4.5, 0
795, -26, -27, 7.5, 0
796, -26, -27, 10.5, 0
797, -26, -27, 13.5, 0
798, -26, -27, 16.5, 0
799, -26, -27, 19.5, 0
800, -26, -27, 22.5, 0
801, -26, -27, 25.5, 0
802, -26, -24, 1.5, 0
803, -26, -24, 4.5, 0
804, -26, -24, 7.5, 0
805, -26, -24, 10.5, 0
806, -26, -24, 13.5, 0
807, -26, -24, 16.5, 0
808, -26, -24, 19.5, 0
809, -26, -24, 22.5, 0
810, -26, -24, 25.5, 0
811, -26, -21, 1.5, 0
812, -26, -21, 4.5, 1
813, -26, -21, 7.5, 1
814, -26, -21, 10.5, 0
815, -26, -21, 13.5, 0
816, -26, -21, 16.5, 0
817, -26, -21, 19.5, 0
818, -26, -21, 22.5, 0
819, -26, -21, 25.5, 0
820, -26, -18, 1.5, 1
821, -26, -18, 4.5, 1
822, -26, -18, 7.5, 1
823, -26, -18, 10.5, 1
824, -26, -18, 13.5, 0
825, -26, -18, 16.5, 0
826, -26, -18, 19.5, 0
827, -26, -18, 22.5, 0
828, -26, -18, 25.5, 0
829, -26, -15, 1.5, 0
830, -26, -15, 4.5, 0
831, -26, -15, 7.5, 0
832, -26, -15, 10.5, 0
833, -26, -15, 13.5, 0
834, -26, -15, 16.5, 0
835, -26, -15, 19.5, 0
836, -26, -15, 22.5, 0
837, -26, -15, 25.5, 0
838, -26, -12, 1.5, 1
839, -26, -12, 4.5, 0
840, -26, -12, 7.5, 0
841, -26, -12, 10.5, 0
842, -26, -12, 13.5, 0
843, -26, -12, 16.5, 0
844, -26, -12, 19.5, 0
845, -26, -12, 22.5, 0
846, -26, -12, 25.5, 0
847, -26, -9, 1.5, 0
848, -26, -9, 4.5, 0
849, -26, -9, 7.5, 0
850, -26, -9, 10.5, 0
851, -26, -9, 13.5, 0
852, -26, -9, 16.5, 0
853, -26, -9, 19.5, 0
854, -26, -9, 22.5, 0
855, -26, -9, 25.5, 0
856, -26, -6, 1.5, 0
857, -26, -6, 4.5, 0
858, -26, -6, 7.5, 0
859, -26, -6, 10.5, 0
860, -26, -6, 13.5, 0
861, -26, -6, 16.5, 0
862, -26, -6, 19.5, 0
863, -26, -6, 22.5, 0
864, -26, -6, 25.5, 0
865, -26, -3, 1.5, 0
866, -26, -3, 4.5, 0
867, -26, -3, 7.5, 0
868, -26, -3, 10.5, 0
869, -26, -3, 13.5, 0
870, -26, -3, 16.5, 0
871, -26, -3, 19.5, 0
872, -26, -3, 22.5, 0
873, -26, -3, 25.5, 0
874, -26, 0, 1.5, 1
